first_name,last_name,customer_id,transaction_id,transaction_datetime,amount,vendor,transaction_type,next_transaction_date,likelihood_prediction
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,dd03cf2a-cb4b-4303-abc9-5b8523783112,2026-09-05,20.34,Panera Bread,Debit,2026-12-26,112.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,f5f9b68b-2ade-4f39-9846-f8dbcd1f2938,2026-09-17,20.21,Starbucks,Credit,2026-09-26,9.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,b57f48dd-fbdb-4961-9e64-badbb70d6e4c,2026-09-26,40.49,Starbucks,Debit,2027-03-20,175.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,01892d09-299f-43ec-ba05-e06e8d1f91de,2026-10-05,86.79,Chick-Fil-A,Credit,2027-01-20,107.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,a8f0f9b5-deb6-4911-baef-51188f976363,2026-10-18,57.94,McDonald's,Debit,2026-11-05,18.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,661cd6ec-9d5e-423b-88d3-ce5a42b0d715,2026-10-28,75.79,Subway,Credit,2027-01-25,89.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,c4d00028-decd-485f-a7eb-88dfa1c57a9a,2026-11-05,44.99,McDonald's,Credit,2027-01-05,61.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,f716c444-a416-497c-a27f-59d9926bb921,2026-11-13,117.72,Walmart,Credit,2026-12-13,30.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,780fb65e-9e09-4eee-9c2e-d6e331267ab9,2026-11-28,336.01,Amazon,Credit,2027-06-14,198.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,3e0e5088-fa88-4e76-b6f4-241abb78c4e8,2026-12-13,494.8,Walmart,Credit,2027-04-23,131.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,0328341b-57c6-47a4-874d-36f44d2b6fcd,2026-12-26,84.79,Panera Bread,Debit,2027-01-30,35.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,a175ef87-da13-4452-a601-fb23daaa9ef6,2027-01-05,91.28,McDonald's,Credit,2027-02-14,40.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,1ee0b140-f4b4-47e8-ad70-17c0f009891f,2027-01-20,23.06,Chick-Fil-A,Debit,2027-05-19,119.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,2060f016-8f75-436e-8a53-b4ca038b063a,2027-01-25,92.22,Subway,Debit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,51ceccc4-0649-417a-a4aa-c14f527bd897,2027-01-30,69.03,Panera Bread,Debit,2027-04-05,65.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,f0f71f2c-d5ae-416c-bd32-0a1d1385c7c6,2027-02-14,6.81,McDonald's,Debit,2027-05-05,80.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,2102db67-733f-430c-bf5a-fb2b471b2ef6,2027-02-21,48.33,CVS Pharmacy,Debit,2028-01-18,331.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,85a8af8b-02b2-498f-b496-900398610f7a,2027-03-01,119.55,United Airlines,Debit,2027-03-08,7.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,18146713-f265-4c28-9f1a-5aae234e06db,2027-03-08,466.56,United Airlines,Debit,2027-09-12,188.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,2758a63b-3e48-45ba-8210-7a85d30a5158,2027-03-20,29.56,Starbucks,Credit,2027-07-13,115.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,fdef8f1a-21a9-428c-ac21-cbcdbd8ec869,2027-03-30,415.54,American Airlines,Debit,2027-08-12,135.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,c81c2c2b-8fe8-4e1f-91cc-534dcc47e8f3,2027-04-05,5.83,Panera Bread,Credit,2027-04-13,8.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,1cc8ca49-be3b-42d9-b244-64aba8702a7c,2027-04-13,82.8,Panera Bread,Credit,2027-06-29,77.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,065821f9-61ea-4dbd-ab13-e45ec53d190c,2027-04-23,390.91,Walmart,Credit,2028-01-04,256.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,502e4e52-2e90-43c6-982c-30090ff5d843,2027-05-05,55.35,McDonald's,Credit,2027-05-31,26.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,b19a7e87-a820-45f3-8823-9db4543a5697,2027-05-19,35.32,Chick-Fil-A,Debit,2027-07-24,66.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,8353befa-52d3-4d4e-b6e1-9cafea331f58,2027-05-31,97.02,McDonald's,Credit,2027-09-25,117.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,bf3449d5-af22-44a2-af3f-36a003adfc7a,2027-06-14,327.22,Amazon,Credit,2027-08-20,67.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,c4a42186-f831-4c56-9650-8d3a9682164f,2027-06-29,12.06,Panera Bread,Credit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,de620cca-4d35-45f2-be03-43ed946a83d0,2027-07-13,54.47,Starbucks,Credit,2027-08-25,43.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,fa7f7226-bfca-4ee6-8c51-5943d84479e9,2027-07-24,75.2,Chick-Fil-A,Credit,2027-07-31,7.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,6b06e9b0-aea5-458d-a545-c6623455bf86,2027-07-31,33.5,Chick-Fil-A,Credit,2027-09-07,38.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,78b0d0a0-82ef-4f0a-894c-a71350d18531,2027-08-12,213.17,American Airlines,Debit,2027-11-05,85.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,bfe855f0-af06-4844-a759-f600d1488cbe,2027-08-20,429.69,Amazon,Debit,2027-12-04,106.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,e72b906f-67e6-4434-a829-30f04363f8e3,2027-08-25,32.65,Starbucks,Debit,2027-10-12,48.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,2da4db40-1add-4900-aaee-ce2f8bb608ad,2027-09-07,20.63,Chick-Fil-A,Credit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,e655637b-1752-44c3-b68a-a07bf5eb42c2,2027-09-12,100.99,United Airlines,Debit,2027-10-04,22.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,5d16f799-a366-4527-9500-dfef27fe9cd8,2027-09-25,5.52,McDonald's,Debit,2028-01-24,121.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,285b50e2-19bb-4266-9c8a-cbc8af876ecb,2027-10-04,250.62,United Airlines,Debit,2027-11-20,47.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,9a82594f-a3e9-4d3d-b94b-2cd3370fe373,2027-10-12,92.59,Starbucks,Credit,2027-10-21,9.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,56eac13b-a5e5-44e1-b311-a90989cbd350,2027-10-21,77.21,Starbucks,Credit,2027-12-19,59.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,e2e95dcd-062a-4747-8533-f182c25c2bf8,2027-11-05,227.79,American Airlines,Credit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,b4991572-1989-4984-a178-08acfe8f3eb9,2027-11-20,113.77,United Airlines,Credit,2027-12-10,20.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,00ebfa7e-6a4f-4d48-89ea-b01c43417681,2027-12-04,55.53,Amazon,Debit,2027-12-25,21.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,4ac56408-a92e-43c2-8613-8fb12fc72c22,2027-12-10,182.14,United Airlines,Credit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,83feb79a-2d15-4f8a-88a4-fd792508f051,2027-12-19,66.43,Starbucks,Credit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,ed015879-bf7f-41e4-98ac-e584449be789,2027-12-25,278.71,Amazon,Credit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,ea1706ce-5e14-4d58-afc0-84a72ae269de,2028-01-04,362.93,Walmart,Debit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,97632c26-79c6-4317-a11f-c82db754e48f,2028-01-18,72.1,CVS Pharmacy,Debit,,0.0
Kristy,Chapman,3e49ade3-cab5-464c-9519-186e020fbea8,1b5210d1-7204-474b-a085-a3b25fe94328,2028-01-24,11.85,McDonald's,Credit,,0.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,940a5b91-bf12-4e50-87be-afe118ffe024,2024-01-09,397.57,Costco,Debit,2024-01-22,13.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,90d1f288-493e-402d-98d9-bd1734cd1472,2024-01-22,412.9,Costco,Debit,2024-02-01,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,0efb8e22-47e9-4953-a25e-383e5c8e9a25,2024-02-01,278.94,Costco,Debit,2024-02-15,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,61a2c6f9-f495-41b8-9e3d-d5900f4c4804,2024-02-15,492.69,Costco,Debit,2024-02-25,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,f7ce2a4e-1a27-4e3c-a055-e68822133328,2024-02-25,426.31,Costco,Debit,2024-03-03,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,323a3f29-b3f8-437b-97af-4693f78ba28f,2024-03-03,159.3,Costco,Debit,2024-03-10,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,add15a1a-a607-4431-ac18-20421abaade2,2024-03-10,269.32,Costco,Debit,2024-03-16,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,684e8c11-ecb3-479c-b468-b58894552fda,2024-03-16,160.65,Costco,Credit,2024-03-21,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,e7ab38a2-cbbf-4ee8-ac8d-e009f178a068,2024-03-21,472.9,Costco,Debit,2024-03-31,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,05f3da8a-7412-439d-83e7-8c311ec642a9,2024-03-31,156.74,Costco,Debit,2024-04-11,11.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,f98a5cc8-264b-4834-aaee-74f62500a3e9,2024-04-11,320.79,Costco,Debit,2024-04-24,13.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,1e0c2ef9-c190-4c8c-a113-6ecb65b8ee60,2024-04-24,123.46,Costco,Debit,2024-05-08,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,c7329f86-eb86-4c48-abc1-0f13c3d32329,2024-05-08,88.87,Costco,Debit,2024-05-21,13.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,47fe4be1-aada-47d2-a345-3265477051c6,2024-05-21,458.72,Costco,Debit,2024-06-02,12.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,5944b8eb-f89c-4734-8799-57d985a85b58,2024-06-02,309.04,Costco,Debit,2024-06-17,15.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,ae230415-06bb-4037-a380-1823c4e2cd14,2024-06-17,171.34,Costco,Debit,2024-06-30,13.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,5e72d0bd-8bd4-4406-9632-dcae95926d40,2024-06-30,374.51,Costco,Debit,2024-07-05,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,c3ee34a2-058a-4c3c-93fa-48a4dce70f75,2024-07-05,357.73,Costco,Debit,2024-07-19,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,7fc7ab1e-330a-4d00-a745-8c2e6f590dad,2024-07-19,402.66,Costco,Debit,2024-07-27,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,0e39bd11-39ad-4ca5-b179-3e85e6ac3364,2024-07-27,227.89,Costco,Debit,2024-08-06,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,1428f050-07dd-4e79-b704-2e6ca6c64799,2024-08-06,324.14,Costco,Credit,2024-08-20,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,33038c7f-b2fb-41bb-919b-613bf2c4ee51,2024-08-20,137.08,Costco,Credit,2024-08-27,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,3b51d595-236f-464a-b893-dffe0e326b31,2024-08-27,435.96,Costco,Credit,2024-09-05,9.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,6cb4eb7a-fb45-459e-8f57-88238fabe70b,2024-09-05,445.5,Costco,Credit,2024-09-13,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,e51d46af-ae70-4c33-8a1d-097c143d25d1,2024-09-13,392.82,Costco,Debit,2024-09-20,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,eeed95d2-cfca-4606-9bc1-0f1a9e546304,2024-09-20,71.71,Costco,Debit,2024-10-04,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,9a259749-50dc-45ec-86d6-3fd4b1bf0c8b,2024-10-04,367.75,Costco,Credit,2024-10-13,9.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,9cb049c0-5ed8-4d4d-9268-635fe8404197,2024-10-13,348.12,Costco,Debit,2024-10-27,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,7c12aa21-272a-4b22-94d5-9a830812cccc,2024-10-27,355.13,Costco,Credit,2024-11-07,11.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,e21190bc-86d8-46bf-98c8-f0ae125b8e2c,2024-11-07,382.56,Costco,Credit,2024-11-18,11.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,3f5c81a9-c30c-4f7e-9de9-446edd699558,2024-11-18,317.89,Costco,Debit,2024-11-23,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,e8f01b01-573c-4db5-be30-d589b71eb817,2024-11-23,186.88,Costco,Credit,2024-12-04,11.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,7ee8de87-a992-4a4b-a2ee-32a8b8db4c8c,2024-12-04,372.79,Costco,Debit,2024-12-17,13.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,9aa76f06-9e5d-4b53-9e59-5ba356b66610,2024-12-17,335.88,Costco,Credit,2024-12-25,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,8085cfa6-fb29-46e6-9a53-76dae3f0f8ec,2024-12-25,183.08,Costco,Credit,2025-01-05,11.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,f5204337-cfee-4503-987b-c44bf0dfe478,2025-01-05,338.74,Costco,Credit,2025-01-10,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,a27a3299-2e23-4abf-a850-90e33bafd471,2025-01-10,243.42,Costco,Credit,2025-01-23,13.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,d0cc84af-0675-4fa8-8e85-43fb16cfaecb,2025-01-23,83.73,Costco,Debit,2025-02-03,11.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,7291afb7-c57f-4832-a2d9-d77cbad5dac7,2025-02-03,376.95,Costco,Debit,2025-02-15,12.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,ab80e3e2-0079-4938-a9f2-ec4d79b98d87,2025-02-15,124.38,Costco,Credit,2025-02-25,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,a8d91192-a104-434e-a181-c7b9c8d58cc8,2025-02-25,62.83,Costco,Credit,2025-03-11,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,fe4130c7-2cc1-4c99-86bb-d4c6d46899fc,2025-03-11,151.35,Costco,Credit,2025-03-20,9.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,f8250188-ae0c-44d4-9786-10c0d2d0be80,2025-03-20,123.38,Costco,Debit,2025-03-26,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,0a121f4d-4914-47c9-9b04-b8756b707e3b,2025-03-26,149.28,Costco,Credit,2025-04-05,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,c91500ab-57bf-487e-8f3c-fe90bb8a7e71,2025-04-05,51.91,Costco,Credit,2025-04-15,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,5bc37846-b25f-4c14-ba6a-e367f02ada0a,2025-04-15,447.14,Costco,Credit,2025-04-20,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,c49c8045-f0fc-40e1-9c31-0fc7338dea76,2025-04-20,468.78,Costco,Credit,2025-04-25,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,93a7fdad-cf9c-4116-bbf4-7a955f1c8fab,2025-04-25,90.58,Costco,Debit,2025-05-01,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,68db14bc-dda9-4159-848c-ed78c3ec3484,2025-05-01,325.89,Costco,Debit,2025-05-14,13.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,683ab744-78eb-470c-bdef-0ca35f49483d,2025-05-14,470.82,Costco,Debit,2025-05-28,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,89e3d735-0f27-4d84-be84-79719b9fa78d,2025-05-28,174.55,Costco,Credit,2025-06-02,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,2a81a475-87e5-42eb-9be5-038c470228a6,2025-06-02,136.71,Costco,Debit,2025-06-09,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,7471de82-45c3-4af9-ae1c-791472df3b0b,2025-06-09,454.82,Costco,Debit,2025-06-17,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,2a8303fe-478f-43b3-b145-f8e776c6c05b,2025-06-17,357.66,Costco,Credit,2025-06-25,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,91896b81-fc05-46b5-bf3d-b07b1d52ff14,2025-06-25,478.67,Costco,Credit,2025-07-01,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,cc046a52-cd1e-41f4-aa50-d50258d7c907,2025-07-01,184.6,Costco,Debit,2025-07-08,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,0d50b3fd-c61f-4839-b5b5-a1f13b862d73,2025-07-08,255.84,Costco,Credit,2025-07-19,11.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,c8a5b8d5-3b79-46f4-b744-fb44875e1f3d,2025-07-19,486.78,Costco,Credit,2025-08-02,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,6a107bb8-cbb2-47b2-83b6-4ec1fcd33d0f,2025-08-02,367.02,Costco,Debit,2025-08-12,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,284688ae-9212-4873-a45c-460bcb9a1348,2025-08-12,465.77,Costco,Credit,2025-08-18,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,1aa64399-47af-4784-8c16-ca7cc17830b4,2025-08-18,112.49,Costco,Credit,2025-08-28,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,324fde87-5c43-4d7e-9d41-f9d987371893,2025-08-28,421.26,Costco,Debit,2025-09-09,12.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,c4236be8-2ae0-4a6f-8415-6bfdb17a5d3a,2025-09-09,307.59,Costco,Debit,2025-09-16,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,1337642d-18ee-4a73-9dac-5bbbfe30a937,2025-09-16,295.97,Costco,Credit,2025-09-22,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,2e67b7e5-601b-4f72-aceb-bba2358619a6,2025-09-22,113.98,Costco,Credit,2025-09-28,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,a610b32d-22c0-4f79-8543-e543b806fe8a,2025-09-28,165.91,Costco,Debit,2025-10-13,15.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,67b5938b-9178-4af3-ae47-711a980126ca,2025-10-13,104.06,Costco,Debit,2025-10-21,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,1091a05b-d3fc-41d3-880d-1b43e96f54a2,2025-10-21,121.8,Costco,Credit,2025-10-26,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,927c8589-5b29-4c58-8d9a-e3fb6680c11e,2025-10-26,435.52,Costco,Credit,2025-11-10,15.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,7678ff12-6dc4-44a6-8c83-2082d97a821f,2025-11-10,370.25,Costco,Credit,,0.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,8d441f47-bb60-4479-866e-631a2119f734,2025-11-15,464.05,Delta Airlines,Credit,2025-11-20,5.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,58926034-cba2-4b37-aded-d80c7827c9e1,2025-11-20,104.0,Delta Airlines,Credit,2025-11-27,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,cb457f67-f5b3-464e-bd2c-a4bd0a7621a8,2025-11-27,216.62,Delta Airlines,Credit,2025-12-03,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,78e6747c-52b7-45fd-86dc-90a56ef478c9,2025-12-03,318.1,Delta Airlines,Debit,2025-12-17,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,205eb93e-08b5-46d6-b6f7-00f9eb0f216d,2025-12-17,280.27,Delta Airlines,Debit,2025-12-30,13.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,8087c77d-390a-4122-86a2-66c541826ac0,2025-12-30,212.08,Delta Airlines,Credit,2026-01-07,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,64fad254-c593-4388-aa7a-eec5b0fa837d,2026-01-07,435.39,Delta Airlines,Credit,2026-01-17,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,635f5cd4-540c-4a73-ae1c-7ad108e78c97,2026-01-17,241.54,Delta Airlines,Debit,2026-01-29,12.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,eb2d7fda-b1a9-41eb-afb5-6a5aadc33733,2026-01-29,263.58,Delta Airlines,Credit,2026-02-05,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,0fe102bf-636e-41b0-847a-560459d78a22,2026-02-05,425.12,Delta Airlines,Credit,2026-02-15,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,dd43bcce-d304-421a-aa3d-d6c025cced94,2026-02-15,252.15,Delta Airlines,Credit,2026-02-24,9.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,5d115950-4a30-4536-b709-84d8f4d01135,2026-02-24,406.18,Delta Airlines,Debit,2026-03-06,10.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,209100b1-4741-47c2-b7e5-d2ff6f26ea8e,2026-03-06,368.07,Delta Airlines,Debit,2026-03-13,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,103837ca-f466-4d16-8b4b-5ceb5fe5a835,2026-03-13,463.15,Delta Airlines,Credit,2026-03-20,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,aeceaaac-6fe2-4592-ae96-36ad02617712,2026-03-20,479.67,Delta Airlines,Credit,2026-03-27,7.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,4092e4c7-60ad-4d20-b7db-aa17e53f620c,2026-03-27,296.48,Delta Airlines,Debit,2026-04-04,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,5921c598-7ba4-400d-baf4-9cd24f590230,2026-04-04,183.89,Delta Airlines,Debit,2026-04-12,8.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,ba6c85ba-7a3b-4e92-ba98-93f3d8730a5a,2026-04-12,374.33,Delta Airlines,Credit,2026-04-18,6.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,e41c6b56-cc8f-4eb2-ba97-4a62abe28966,2026-04-18,142.59,Delta Airlines,Debit,2026-04-30,12.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,89d089eb-ec41-44ce-907d-49a0e9af9c97,2026-04-30,460.94,Delta Airlines,Debit,2026-05-12,12.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,b0d877dd-5980-46f5-af01-106ffa8b5b80,2026-05-12,402.26,Delta Airlines,Debit,2026-05-26,14.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,98b03036-97fc-411c-adcc-5d06778e806b,2026-05-26,490.13,Delta Airlines,Credit,2026-06-10,15.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,cfa70356-5aeb-401b-bfa9-a89f83aa9008,2026-06-10,190.4,Delta Airlines,Debit,2026-06-22,12.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,9d7fbe82-ab2c-4a2d-ab10-41a3418ba363,2026-06-22,211.29,Delta Airlines,Debit,2026-07-03,11.0
Teresa,Frazier,4066f25e-3fd3-4939-ab8a-eb8f8290cb99,8433f27b-fd57-45cb-a6a4-298eb3f9e318,2026-07-03,286.48,Delta Airlines,Credit,2026-07-13,10.0
